ID,Track ID,song_title,artist,speechiness,key,acousticness,loudness,mode,energy,danceability,liveness,time_signature,tempo,language,weather,time_of_day
20966,3fu0nUNZruHpUc3ysLE5PK,Her Kali Dil Ki,Mohammad Saeed|Others,0.08,2.0,0.202,-11.818,1.0,0.911,0.19,0.327,4.0,160.099,Urdu,Cloudy,Night
20967,3cJlNiMC54OLcquU2ZpWGa,Gunkali - Teen Taal,Ustad Salamat Ali Khan,0.09,0.0,0.7,-11.17,0.0,0.3,0.99,0.32,4.0,140.037,Urdu,Rainy,Night
20968,3tKSeuIEpjboVTY3dQgkOU,Ya Sahabul Jamal,Sabri Brothers,0.072,1.0,0.572,-2.975,1.0,0.649,0.63,0.473,4.0,149.968,Urdu,Clear,Evening
20969,1m4wwtRG4UIB7GreQFP5QQ,Rafta Rafta Voh Meri,Mehdi Hassan,0.0931,2.0,0.71,-13.381,1.0,0.2,0.09,0.52,4.0,136.938,Urdu,Rainy,Morning
20970,5zUb8qYvnM5VsPiIJyYnSX,"Mohabbat Karne Walo (From ""Chand Suraj"")",Ghulam Farid Sabri,0.02,9.0,0.36,-9.763,1.0,0.5,0.2,0.75,4.0,129.876,Urdu,Clear,Night
20971,7C44JOElHST5AXtMdG2elC,Ramzan Mein Khuda Ke,Shabbir Kumar,0.0074,7.0,0.73,-7.883,1.0,0.397,0.75,0.157,4.0,158.946,Urdu,Rainy,Morning
20972,24WLTMO0TJFAbMhiAVqqsU,Jab Yeh Jane Hazeen,Noor Jehan,0.0646,0.0,0.48,-12.979,1.0,0.0,0.0,0.39,4.0,159.98,Urdu,Foggy,Night
20973,2lrRGNFTfTmRd550OMbls5,Aashiyane Ki Baat,Noor Jehan,0.01,0.0,0.146,-7.08,1.0,0.625,0.84,0.285,4.0,195.534,Urdu,Cloudy,Evening
20974,3Q4d8dSh0riB0kxj3cvOOC,Dar Badar Ho Gai,Gul Bahar Bano,0.07,6.0,0.59,-3.779,0.0,0.0,0.2,0.2,4.0,139.998,Urdu,Foggy,Night
20975,3cavuyoc7eiU320V7yfcrl,Kabhi Jo,Amanat Ali Khan,0.03,1.0,0.74,-3.177,1.0,0.241,0.71,0.375,4.0,147.965,Urdu,Rainy,Morning
20976,3n0YKWuOJuBKbK9w8L6F8F,Ishq Ki Chingaryon,Munni Begum,0.037,1.0,0.84,-4.812,1.0,0.0,0.56,0.99,4.0,139.059,Urdu,Rainy,Morning
20977,0zN3TMRYfgg7N83oXCjqX2,Ya Shafi Alwara,Khursheed Ahmed,0.008,8.0,0.932,-4.919,1.0,0.476,0.79,0.298,4.0,122.021,Urdu,Clear,Night
20978,6UW2HmVGWNFpWBtWwVRqXL,"Mukhra Phul Ghulab Da (from  ""Naraaz"" )",Noor Jehan,0.038,5.0,0.389,-9.763,1.0,0.438,0.23,0.368,4.0,173.022,Urdu,Clear,Night
20979,0A1N6iSpBvT7HOAp5333gU,Sur Sangeet Ki,Noor Jehan,0.036,1.0,0.68,-7.553,1.0,0.7,0.76,0.08,4.0,155.061,Urdu,Clear,Evening
20980,4J9N85mlIoTRDYEGCZ5QHi,Parah Parah Huwa,Ghulam Ali,0.05,1.0,0.692,-6.142,1.0,0.295,0.14,0.482,4.0,179.852,Urdu,Rainy,Night
20981,1PLV8sWeSAgy5lJON0HGq1,Hum Ne Mana Ke,Munni Begum,0.04,7.0,0.443,-10.75,1.0,0.825,0.31,0.12,4.0,130.012,Urdu,Cloudy,Night
20982,6QDOJhw5MnmO7NJppPcCgE,Koi Mare Ke Jiye,Nahid Akhtar,0.03,5.0,0.32,-6.466,0.0,0.6,0.28,0.74,4.0,196.06,Urdu,Cloudy,Night
20983,7HDpPMpY82A0uB73LHcx1Y,Khair-ul- Bashar Per Lakhon Salam,Khursheed Ahmed,0.0789,0.0,0.774,-11.486,0.0,0.768,0.53,0.668,4.0,140.163,Urdu,Clear,Evening
20984,6toKJJltfuCe0XWGl3qsxF,Paraj - Teen Taal,Ustad Qudratullah Khan,0.05,0.0,0.43,-6.812,1.0,0.4,0.92,0.69,4.0,169.94,Urdu,Clear,Night
20985,3WDGmpbdgedZDMmG58E9ex,Tera Husn Meri Nigah Mein,Sabri Brothers,0.0,6.0,0.219,-2.374,1.0,0.15,0.1,0.714,4.0,170.182,Urdu,Foggy,Night
20986,3Kh1445hGXJZOkQSYZ0626,Jal Bhi Chuke Parwane,Mehdi Hassan,0.08,8.0,0.53,-11.291,1.0,0.9,0.87,0.1,4.0,176.798,Urdu,Sunny,Afternoon
20987,0mmpEMiJlds4pK9ARKqFFe,Main Hoon Shame,Noor Jehan,0.0829,1.0,0.006,-10.876,1.0,0.349,0.86,0.798,4.0,129.982,Urdu,Clear,Night
20988,20XEkhlNPBDnt1FAcXgHpf,Ya Moinuddin Ajmeri,Khurshid Aalam,0.011,8.0,0.46,-7.503,1.0,0.3,0.47,0.04,4.0,114.803,Urdu,Foggy,Night
20989,0g9qgeNCfJUTHFbAXS50UV,Aankh Se Door,Noor Jehan,0.036,10.0,0.234,-8.818,0.0,0.511,0.44,0.884,4.0,143.049,Urdu,Cloudy,Evening
20990,5fS0cVqQwLcrSeNE0mp5ca,Toote Sapne,Pt. Govind Prasad Jaipurwale,0.0684,2.0,0.94,-9.874,1.0,0.1,0.59,0.29,4.0,151.099,Urdu,Rainy,Morning
20991,4xAHaUtnw32JigLgv7iHK9,Ya Ali Ya Ali,Shabbir Kumar,0.04,5.0,0.253,-10.516,0.0,0.541,0.12,0.379,4.0,163.968,Urdu,Cloudy,Night
20992,0zoxoS3Xkk7ww7jBdaPVFm,Mian Ki Malhar - Ek - Taala,Ustad Salamat Ali Khan,0.09,3.0,0.775,-8.35,0.0,0.687,0.17,0.332,4.0,122.027,Urdu,Clear,Night
20993,2GoPimN9kdgigxjuHNh0Fp,Jaag Aur Dekh,K. L. Saigal,0.042,1.0,0.82,-2.882,1.0,0.9,0.55,0.98,4.0,140.062,Urdu,Stormy,Evening
20994,14JeSSbYmfS95FiofmCoLw,Humko Jeene Ke Liye,Noor Jehan,0.0631,6.0,0.732,-5.695,1.0,0.43,0.7,0.905,4.0,140.072,Urdu,Clear,Night
20995,1jZ5kUXRwcftc7sTcWurzM,Mitti Ke Khilone Babu Leja,Runa Laila,0.071,9.0,0.49,-6.533,0.0,0.1,0.88,0.29,4.0,149.981,Urdu,Clear,Night
20996,5mZpzF2gyNy4N5ImuQ3RCT,Mera Pyar Har Gaya,Zubaida Khanum,0.02,2.0,0.169,-9.003,1.0,0.236,0.85,0.372,4.0,141.95,Urdu,Clear,Night
20997,1dj3HHZC9irwHQTlPwwYdi,Mahen Saiyam Hai,Shabbir Kumar,0.022,9.0,0.78,-4.952,1.0,0.9,0.41,0.23,4.0,147.398,Urdu,Stormy,Evening
20998,1anJmtbr5nTOtWs6HN9Fs2,Yeh Bhi Toh Kam Nahin,Shankar Dasgupta,0.0731,1.0,0.2,-7.675,0.0,0.427,0.33,0.782,4.0,120.021,Urdu,Clear,Night
20999,3rBlU0rXdSOYFNM2fjjW4f,Haji Malang Dulha,Shabbir Kumar,0.05,7.0,0.06,-4.404,0.0,0.0,0.49,0.87,4.0,155.076,Urdu,Foggy,Night
21000,7ebljVLFd1g7fSP9NoFU23,Kubaku Phail Gai,Mehdi Hassan,0.0911,1.0,0.068,-4.081,1.0,0.253,0.61,0.371,4.0,220.008,Urdu,Clear,Night
21001,3cT2TS6S3OIpAGgB2dtX2w,Tumse Mumkin Ho To,Satish Babbar,0.0187,11.0,0.84,-4.399,0.0,0.1,0.7,0.21,4.0,150.989,Urdu,Rainy,Morning
21002,5rmCkPYqhQYc0hVXgAYcfZ,Tujh Ko Aankhon Mein,Muzaffar Warisi,0.06,2.0,0.201,-5.806,1.0,0.643,0.31,0.935,4.0,164.944,Urdu,Cloudy,Night
21003,2X1aKl8bW7QgrmNMJCaDxd,"Hathon Mein Mehndi (from ""Zameen Aasman"")",Akhlaq Ahmed|Nahid Aktar,0.0333,7.0,0.81,-5.938,1.0,0.7,0.19,0.67,4.0,179.984,Urdu,Clear,Night
21004,07xNXut3Pgk2rii0HGf0Sh,Go Zara Si Baat,Amanat Ali Khan,0.026,10.0,0.92,-9.113,1.0,0.7,0.72,0.5,4.0,200.112,Urdu,Clear,Evening
21005,3HWoPlPE76BRcVbjRJNB6S,Ham Khasta Tanon Se,Faiz,0.09,2.0,0.943,-10.815,1.0,0.873,0.77,0.825,4.0,142.788,Urdu,Sunny,Afternoon
21006,0MjiNYDRXjIGcDZFFd5xGB,Abbu Ke Abbu,Benjamin Sisters,0.0208,0.0,0.92,-8.822,1.0,0.2,0.46,0.68,4.0,139.991,Urdu,Rainy,Morning
21007,3qqoRwahr5Kr5PbGTiQp8D,Gul Az Rakht Aamokhta,M. Kaleem,0.0058,5.0,0.2,-10.573,0.0,0.773,0.47,0.072,4.0,150.016,Urdu,Cloudy,Evening
21008,68gSUFMBWB6rP7xCRzQNiw,Piya Deekhan Ko,Ustad Amanat Ali khan,0.062,1.0,0.98,-9.537,1.0,0.1,0.38,0.21,4.0,160.009,Urdu,Rainy,Morning
21009,3nDezfi4dNCRLv2hknTTZe,Yaad Un Aankhon Ki,Gul Bahar Bano,0.0624,1.0,0.409,-13.346,1.0,0.485,0.01,0.791,4.0,164.82,Urdu,Clear,Night
21010,12k0CLWJAKYL66P5L13Kon,"Jaane Wale Jaana Humko (from ""Mian Biwi Aur Woh"")",Akhlaq Ahmed|Nahid Akhtar|Salman Arshad,0.07,1.0,0.69,-6.726,1.0,0.4,0.43,0.33,4.0,149.975,Urdu,Clear,Night
21011,2vUpTJ9TYeZvHaXQ6meEhU,Wai Wai Jawani,Zubaida Khanum,0.088,1.0,0.409,-11.679,1.0,0.106,0.33,0.596,4.0,159.984,Urdu,Foggy,Night
21012,4w1Datr2T02Dmmpheskabd,Jo Thake Thake Se They,Mehdi Hassan,0.006,0.0,0.51,-12.268,0.0,0.0,0.72,0.9,4.0,183.856,Urdu,Clear,Night
21013,29nebavAMWf2PC2iY6thIV,Gandhari - Teen Taal,Fateh Ali Khan|Hamid Ali Khan,0.04,1.0,0.501,-13.716,1.0,0.667,0.45,0.223,4.0,160.944,Urdu,Clear,Evening
21014,0yMod9oSUWPwX6cNOGMw4B,Main Ne Lakhon Ke Bol (Live),Ghulam Ali,0.004,8.0,0.75,-6.417,0.0,0.6,0.39,0.29,4.0,114.864,Urdu,Clear,Night
21015,0Nn4UzF6k533qqJZcV3yBe,Yeh Raat,Faiz Ahmed Faiz,0.0631,11.0,0.019,-3.194,1.0,0.885,0.16,0.109,4.0,199.97,Urdu,Cloudy,Night
21016,3ab0TPCU94aJ5oIkp9qyy9,Dil Jalta Hai,M-Kaleem,0.06,0.0,0.56,-7.752,1.0,0.4,0.18,0.09,4.0,134.827,Urdu,Clear,Night
21017,3822HAaQe4eKFXrrYcD67s,Raag Gujri,Ustad Bismillah Khan,0.06,10.0,0.2,-3.713,0.0,0.6,0.42,0.95,4.0,152.109,Urdu,Cloudy,Evening
21018,56Biyy4GrPw9fwUHsAIvrZ,Saal Solvan Laga,Yusuf Azad Qawwal,0.05,1.0,0.467,-8.811,1.0,0.496,0.33,0.104,4.0,140.055,Urdu,Clear,Night
21019,6geGroDkgsTPzGCNEjRaJR,Hem Kalyan - Ek Taala,Ustad Salamat Ali Khan,0.079,11.0,0.55,-5.239,1.0,0.8,0.73,0.17,4.0,154.424,Urdu,Sunny,Afternoon
21020,1DvjrHRSpwwITVXAWirVgu,Dayam Para Huwa Hoon Main,Iqbal Bano,0.03,4.0,0.285,-2.372,1.0,0.116,0.59,0.905,4.0,120.042,Urdu,Clear,Night
21021,42wQR9qjAr9aiw77WEpLri,Bhairvi - Teen Taal,Ustad Qudratullah Khan,0.045,2.0,0.82,-2.799,1.0,1.0,0.29,0.36,4.0,185.216,Urdu,Stormy,Night
21022,0V5uxb1p3yBHxpwLbpRpzK,Lang Aja Pattan,Ustad Fateh Ali Khan,0.04,1.0,0.01,-11.545,1.0,0.891,0.93,0.446,4.0,157.035,Urdu,Sunny,Afternoon
21023,4z9LhS0QCqKgj3kawM7lQt,Gazal -Raga- Davbavi,Begum Mehtab Taji,0.0007,6.0,0.99,-8.374,1.0,0.8,0.95,0.9,4.0,170.66,Urdu,Sunny,Afternoon
21024,1egdPQgGcLtKGNhs3Th1xX,Mohabbaton Ke Yeh Dariya,Farida Khanum,0.0259,1.0,0.401,-4.621,1.0,0.286,0.42,0.579,4.0,179.856,Urdu,Foggy,Night
21025,2ZK6KfZY8MnfgpbFOWWKcS,Kitne Zakhmon Ko,Mehdi Hassan,0.05,7.0,0.96,-12.16,0.0,0.5,0.07,0.04,4.0,122.429,Urdu,Clear,Night
21026,3OyD8vm29u0iWlr0pdiDN9,Bharva - Jhaptaal,Ustad Salamat Ali Khan,0.089,11.0,0.177,-9.265,1.0,0.141,0.84,0.472,4.0,117.003,Urdu,Clear,Night
21027,41lnA2KqCZI6fnP6y7kYRg,Pyar Kiya Hai,Mehdi Hassan,0.03,0.0,0.784,-5.384,1.0,0.787,0.75,0.774,4.0,194.71,Urdu,Sunny,Afternoon
21028,45XnElr365CMJucS6UXU5Y,Tooti Hai Neend Meri,Runa Laila,0.048,1.0,0.86,-12.186,1.0,0.1,0.46,0.67,4.0,130.826,Urdu,Rainy,Morning
21029,2UTEUZyrSCXteLqbMFs9A4,Chandan Ka Palna,Musarrat Nazir,0.0389,1.0,0.323,-4.122,0.0,0.822,0.72,0.104,4.0,184.04,Urdu,Sunny,Evening
21030,1LyIjI6btO0CHnDOCa7Cvb,Jab Bhi Tadbeer Azmai Hai Ghazal,Satish Babbar,0.065,5.0,0.65,-8.039,1.0,0.7,0.22,0.63,4.0,164.976,Urdu,Clear,Night
21031,2sAr4eEP7RkKJiwZLJY9on,Mujhko Ankhon Ka Kajol,Chhote Yusuf Qawwal,0.085,4.0,0.536,-3.436,0.0,0.29,0.15,0.045,4.0,202.012,Urdu,Foggy,Night
21032,2958TQKYVheORDBRXMpuXe,Jaunpuri - Teen Taal,Roshan Ara Begum,0.01,1.0,0.83,-3.667,1.0,0.7,0.11,0.25,4.0,158.926,Urdu,Clear,Night
21033,667hH2XSpThkHdKeFFPIqz,Hai Kalam Ilahi Men,Mohd Saddiq Ismail,0.08,6.0,0.84,-6.536,1.0,1.0,0.94,0.88,4.0,121.973,Urdu,Sunny,Afternoon
21034,6Q0q8iWqRlZCtLqkKWElc2,Shafaq Ke Rang,Sudeep Banerj,0.1,8.0,0.192,-6.092,0.0,0.683,0.42,0.436,4.0,141.901,Urdu,Cloudy,Evening
21035,3kMawuXS1QC9wX6jTyYSZZ,Yun Saja Chand,Asha Bhosle,0.06,0.0,0.9,-12.133,1.0,0.1,0.97,0.12,4.0,159.853,Urdu,Rainy,Morning
21036,1W3y8A3W8M1X3wUQYHtLt5,Girafta Dil Hain,Habib Wali Muhammad,0.048,10.0,0.6,-10.103,0.0,0.3,0.93,0.21,4.0,159.987,Urdu,Clear,Night
21037,4LR7lmpT0pvmcLU2d20mu8,Mauj-E-Sahil Se Milo,Munni Begum,0.0311,5.0,0.45,-5.558,0.0,0.6,0.16,0.71,4.0,149.962,Urdu,Cloudy,Night
21038,7Ja8lSFbW4j7MU8w9ULI7w,Yeh Hath Salamat,Nayyara Noor,0.06,3.0,0.728,-4.121,0.0,0.669,0.3,0.177,4.0,173.88,Urdu,Clear,Night
21039,1hEN5vpxxHCa28s5yAYlFy,"Jab Jab Aaye Yeh Rut (From ""Hum Sey Hai Zamana"")",Nahid Akhtar,0.088,6.0,0.73,-12.472,0.0,0.3,0.32,0.69,4.0,111.992,Urdu,Rainy,Morning
21040,7qf97kHCxNp5WRapNSPYrF,Aaj Hai Mehfil,Noor Jehan,0.0734,6.0,0.674,-9.218,0.0,0.419,0.97,0.939,4.0,124.839,Urdu,Clear,Night
21041,2lBkVnB6JbfkJMpVUZ8dHD,Malkaus,Asad Amanat Ali Khan|Ustad Hamid Ali Khan,0.066,7.0,0.0,-8.153,1.0,0.917,0.83,0.195,4.0,155.067,Urdu,Sunny,Afternoon
21042,5lttygCDu7ScQpSVphUU20,Mehndi Rachegi Mere Haath,Nahid Akhtar,0.05,7.0,0.88,-12.713,0.0,0.2,0.16,0.16,4.0,111.89,Urdu,Rainy,Morning
21043,2Y8t5iEBD4y8oK7YpbwyCG,Soch Samajkar Phenk Diwane,Jani Babu Qawwal,0.0189,1.0,0.332,-4.816,0.0,0.288,0.87,0.846,4.0,147.006,Urdu,Clear,Night
21044,5mvZFYeARmtnnNPEmEDdSj,Neend Khawabi,Musarrat Nazir,0.0146,3.0,0.6,-7.674,0.0,0.7,0.04,0.12,4.0,159.969,Urdu,Clear,Night
21045,3smoBUaEsauZqWA4UvwkFL,Lat Uljhi Suljha Ja Re,Noor Jehan,0.077,10.0,0.28,-12.542,1.0,0.025,0.91,0.84,4.0,177.978,Urdu,Clear,Night
21046,4bdo7lqLq1dajLrQRQuKrU,Yeh Saaz Nahin,Tassawar Khanum,0.092,10.0,0.028,-11.438,0.0,0.534,0.22,0.002,4.0,151.184,Urdu,Cloudy,Night
21047,55lKsWc6PiGZvCpsWgsVY7,Chalo Deyar-e-Nabi Ki Janib,Sabri Brothers,0.028,8.0,0.87,-8.132,0.0,0.9,0.44,0.33,4.0,162.022,Urdu,Stormy,Evening
21048,64JXrKdpnaBKjFZ9U34umm,Ae Noor Mujassam,M. Kaleem,0.084,6.0,0.833,-9.902,1.0,0.532,0.4,0.678,4.0,124.99,Urdu,Clear,Night
21049,51M9raYury5TC7oGsdNn3T,Mere Hote Huwe,Nahid Akhtar,0.069,10.0,0.989,-9.052,1.0,0.338,0.81,0.884,4.0,196.036,Urdu,Rainy,Morning
21050,4BHaHqfNyWwphYLLsQzW22,Agarcha Ranj Bohat,Gul Bahar Bano,0.04,5.0,0.78,-9.246,1.0,1.0,0.55,0.67,4.0,120.065,Urdu,Stormy,Evening
21051,2ddnnK0R9bU9abAtv9lm4x,Hawas-E-Manzil-E-Laila,Mehdi Hassan,0.04,4.0,0.083,-5.538,0.0,0.757,0.34,0.793,4.0,154.024,Urdu,Cloudy,Night
21052,6mdVkQl61Ug8tli96v9DXs,Meri Tarah Sar-E-Mehfil,Musarrat Nazir,0.089,7.0,0.86,-7.051,1.0,0.6,0.63,0.25,4.0,160.064,Urdu,Clear,Evening
21053,7pFRxyO6ItlU5mKI2kRTkV,Niyat-E-Shauq Bhar,Munni Begum,0.088,9.0,0.977,-13.894,1.0,0.246,0.06,0.783,4.0,135.004,Urdu,Rainy,Morning
21054,6DwYfOWax2l3QZxGnfrvjD,Aaj Bazaar Mein,Faiz Ahmed Faiz,0.034,11.0,0.01,-11.562,0.0,0.5,0.6,0.53,4.0,130.0,Urdu,Clear,Night
21055,3J6vGYKmjX3hJAH1InslkZ,Ae Lo Mukh Gaya Phadda,Nahid Akhtar,0.042,9.0,0.847,-6.845,0.0,0.941,0.1,0.939,4.0,124.99,Urdu,Stormy,Night
21056,7Mfpo1VlBS7gDelTqOnjcR,Mere Dil Ke Arman,Mehdi Hassan,0.1,1.0,0.97,-8.031,1.0,0.0,0.74,0.71,4.0,186.038,Urdu,Rainy,Morning
21057,2d0xVpTFlY6XSebwVe1Xxb,Mere Jeete Ji Jahan Mein (Live),Munni Begum,0.0054,11.0,0.466,-12.753,0.0,0.551,0.8,0.108,4.0,176.017,Urdu,Cloudy,Evening
21058,5s0PBwU9qGP11BYOuJ21m8,Kisi Ka Naam Lo,Noor Jehan,0.0935,10.0,0.72,-11.606,0.0,0.8,0.35,0.6,4.0,158.269,Urdu,Clear,Night
21059,0l1GcDgdCSfCTwQrSLEdcm,Ishq Mujh Ko,Ghulam Ali,0.0262,11.0,0.876,-13.972,0.0,0.472,0.5,0.2,4.0,200.064,Urdu,Clear,Night
21060,2jX03YOsqp23ELkUvXFEQ2,Na Kisie Ki Aankh Ka Noor,Mehdi Hassan,0.084,10.0,0.6,-6.031,0.0,0.1,0.17,0.36,4.0,130.03,Urdu,Foggy,Night
21061,3d2Dy3l8oaeWfgjUrAdzyp,Is Darja Badguman Hai,Begum Akhtar,0.054,1.0,0.19,-8.346,1.0,0.2,0.69,0.01,4.0,169.86,Urdu,Clear,Night
21062,1kcmmSR7KDCou2PSPgCPXV,Zamin-o- Zaman,Khursheed Ahmed,0.06,2.0,0.291,-3.229,1.0,0.204,0.09,0.025,4.0,174.992,Urdu,Foggy,Night
21063,0ZQZqLMZaUckg2TBhdybcs,Wo Jo Hum Mein Tum Mein,Kavita Krishnamurthy,0.037,7.0,0.19,-11.707,1.0,0.8,0.95,0.91,4.0,190.006,Urdu,Sunny,Afternoon
21064,2vPXRuCzZLKbMmgHRchDa0,Nigahon Se Tum,Musarrat Nazir,0.05,0.0,0.42,-13.557,1.0,0.256,0.41,0.082,4.0,129.022,Urdu,Foggy,Night
21065,3eRilNOijj29DWqzNLPUas,Man Kunt-o-Maula (Live),Sabri Brothers,0.06,5.0,0.97,-8.116,0.0,0.6,0.84,0.87,4.0,127.052,Urdu,Clear,Evening
21066,4ScJIMFUHse5aKxK7etpk6,Alaiya Bilawal - Teen Taal,Ustad Salamat Ali Khan,0.01,8.0,0.284,-4.211,1.0,0.66,0.08,0.795,4.0,170.054,Urdu,Cloudy,Night
21067,6WFPlct8A8fjsqg4p3dGgE,Ab Ke Tejdeed Wafa Ka,Mehnaz,0.0459,5.0,0.04,-8.532,0.0,1.0,0.67,0.47,4.0,219.898,Urdu,Sunny,Evening
21068,02dCH5urYNKBNaZ4hAeJFj,Tum Kaise Bhula Paaoge,Shubha Mudgal,0.07,2.0,0.48,-13.998,0.0,0.0,0.69,0.9,4.0,127.075,Urdu,Clear,Night
21069,6dpPHdCvQ06LOSGDE56tiV,Na Kisi Ki Aankh Ka,Shruti Sadolikar,0.0427,1.0,0.087,-3.055,1.0,0.035,0.55,0.301,4.0,157.024,Urdu,Clear,Night
21070,02qWLOoP5xydNLLK68Q7sp,Raag Megh Malhar,Malvika Kanan,0.0788,1.0,0.82,-4.699,1.0,0.6,0.07,0.01,4.0,178.022,Urdu,Clear,Night
21071,6KsPQBR6qHXn60g6VDP6Oi,Teen Taal,Allah Rakha Ustad,0.04,0.0,0.161,-8.276,0.0,0.938,0.52,0.256,4.0,159.976,Urdu,Cloudy,Evening
21072,60o6XYHjygiXHzRIvFXqdH,Kamli Mein Kamli Wale Ne (Live),Sabri Brothers,0.0128,6.0,0.1,-4.271,0.0,0.1,0.51,0.24,4.0,159.969,Urdu,Clear,Night
21073,5DSua4v2LcTaiQKgwVmbYf,Woh Koi Aur Na Tha,Ghulam Ali,0.0339,10.0,0.541,-9.842,0.0,0.706,0.01,0.177,4.0,138.023,Urdu,Clear,Night
21074,1zvshtIiOoyGQeF7DsYSpt,Jab Us Zulf Ki Baat Chali (Live),Mehdi Hassan,0.037,8.0,0.62,-8.151,0.0,0.9,0.23,0.89,4.0,165.914,Urdu,Stormy,Night
21075,5TGbW0EOwzTX4IJTMu8lP0,Raat Ki Raani,Parveen Shakir,0.0383,4.0,0.047,-9.916,0.0,0.34,0.35,0.568,4.0,124.012,Urdu,Foggy,Night
21076,0Ov4I5P7VmUMW7LatAlCvm,Aaj Tujhe Kyun Chup Si,Asad Amanat Ali,0.01,9.0,0.403,-5.154,1.0,0.178,0.1,0.276,4.0,121.014,Urdu,Foggy,Night
21077,4ossgwZUqACh5zQVH9AT5o,Ishq Ki Aag,Noor Jehan,0.0595,1.0,0.89,-2.804,1.0,0.0,0.83,0.73,4.0,185.97,Urdu,Rainy,Morning
21078,3jdpVcrRpMOvp3psWXdvTr,Mere Liye Har Gulshan,Sabri Brothers,0.05,4.0,0.401,-11.423,0.0,0.06,0.83,0.883,4.0,181.276,Urdu,Clear,Night
21079,4B3rx31IqTvWS7u3sY7DYU,Ae Ri Saki Mera Tan,tahira syed,0.057,8.0,0.49,-5.613,0.0,0.6,0.86,0.65,4.0,145.95,Urdu,Cloudy,Evening
21080,64anSEhvDICrrZozGPTYy3,Dono Pe Hai Sadke,Begum Akhtar,0.02,8.0,0.294,-8.644,1.0,0.238,0.72,0.933,4.0,150.023,Urdu,Clear,Night
21081,4rwihcarx8JvyIV36sAmhl,Jab Saare Samandar,Lubna Nadeem,0.079,10.0,0.37,-7.4,1.0,0.4,0.64,0.19,4.0,189.994,Urdu,Clear,Night
21082,7ik5S4XYAJJ6wGf7srXa41,"Jham Jham Jhaman (From ""Hum Sey Hai Zamana"")",Anwar Rafi|Nahid Akhtar|Tehsin Javed,0.099,0.0,0.532,-5.874,1.0,0.698,0.95,0.442,4.0,179.972,Urdu,Clear,Evening
21083,5mBbKchoPc9xMtPIbkCTm2,Kedara - Teen Taal,Ustad Fateh Ali Khan,0.05,9.0,0.8,-11.284,1.0,0.4,0.85,0.91,4.0,150.648,Urdu,Clear,Night
21084,1j8Q1CCKeUkrtq4PcbRRBA,Piya Pardes (Thumri Tilak Kamod),Ghulam Ali,0.079,1.0,0.373,-3.827,1.0,0.407,0.74,0.032,4.0,149.994,Urdu,Clear,Night
21085,6pzMLBvdwWDOaEP80IQU1I,Be Taalluq,Mehdi Hassan,0.06,2.0,0.61,-3.866,0.0,0.4,0.42,0.96,4.0,161.026,Urdu,Clear,Night
21086,0k1geZqUE8FMbzGOO3iQqS,Tum Ko Dekhe Hue Zamane,Abida Parveen,0.031,7.0,0.544,-3.479,1.0,0.776,0.29,0.009,4.0,208.044,Urdu,Clear,Night
21087,1KEWehcI643tIURHsXks7K,Yun Mil Rahe Hain,Munni Begum,0.0345,6.0,0.52,-11.455,1.0,0.5,0.2,0.05,4.0,135.964,Urdu,Clear,Night
21088,5ebCbuNiMIdRPpumpgCl9i,Jahan Tera Naqshe,Nahid Akhtar,0.03,4.0,0.33,-11.208,1.0,0.7,0.03,0.36,4.0,154.868,Urdu,Cloudy,Night
21089,3UaBIJMeGFKt9ggqajnjBR,Suno Suno Jo,Nahid Akhtar,0.001,10.0,0.366,-5.85,1.0,0.623,0.01,0.984,4.0,139.833,Urdu,Cloudy,Night
21090,7Dz1yf4twOBlc6JgHUPXJR,Dekhe Hain Maine,Ghulam Ali,0.0911,9.0,0.66,-13.305,1.0,0.8,0.32,0.86,4.0,126.943,Urdu,Clear,Night
21091,7cqm4ctiuanQjGWSxDQ2sx,Kuch Din To Baso Meri Aankhon Mein,Bilqees Khanum,0.016,5.0,0.73,-13.783,1.0,0.1,0.59,0.47,4.0,111.993,Urdu,Rainy,Morning
21092,7EjfK0QaSjr0fikPewaQo5,Oh Jaane Wale Main Tere Qurban,Noor Jehan,0.028,11.0,0.087,-4.415,1.0,0.973,0.83,0.257,4.0,149.925,Urdu,Sunny,Afternoon
21093,0nysWhpsCecHjtEoBxo9tV,Marasia,Shabbir Kumar,0.0796,2.0,0.2,-2.75,1.0,0.7,0.86,0.32,4.0,220.138,Urdu,Cloudy,Evening
21094,2238GA9iggQeIb1hdevYes,Mashhoor Who Sakhi Hain,Sabri Brothers,0.005,6.0,0.685,-9.121,1.0,0.615,0.57,0.64,4.0,160.069,Urdu,Clear,Evening
21095,5OK19TS8nQNe3vOz0eL5ij,Bhar Do Jholi Meri,Sabri Brothers,0.06,0.0,0.21,-4.198,0.0,0.3,0.16,0.25,4.0,114.841,Urdu,Foggy,Night
21096,2TUjWFaa4Bp1pkV7KFaMQF,Tumse Ulfat Ke Taqaze,Nahid Akhtar,0.0989,4.0,0.959,-13.878,0.0,0.076,0.43,0.005,4.0,182.65,Urdu,Rainy,Morning
21097,1FcneLNbqnKKnpSGJDXxjU,Do Nain Kanwal,Nahid Akhtar,0.0801,8.0,0.15,-12.037,1.0,0.6,0.2,0.27,4.0,165.902,Urdu,Cloudy,Night
